ncm_code,description,full_description,chapter,aec
0302.52.00,Eglefinos (Melanogrammus aeglefinus),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Eglefinos (Melanogrammus aeglefinus)",03,10
0302.53.00,Carboneros (Pollachius virens),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Carboneros (Pollachius virens)",03,10
0302.54.00,"Merluzas (Merluccius spp., Urophycis spp.)","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Merluzas (Merluccius spp., Urophycis spp.)",03,10
0302.55.00,Abadejos de Alaska (Theragra chalcogramma),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Abadejos de Alaska (Theragra chalcogramma)",03,10
0302.56.00,"Bacaladillas (Micromesistius poutassou, Micromesistius australis)","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Bacaladillas (Micromesistius poutassou, Micromesistius australis)",03,10
0302.59.00,Los demás,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás",03,10
0302.71.00,Tilapias (Oreochromis spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Tilapias (Oreochromis spp.)",03,10
0302.72.10,Bagres de canal (Ictalurus punctatus),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) > Bagres de canal (Ictalurus punctatus)",03,10
0302.72.90,Los demás,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) > Los demás",03,10
0302.73.00,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",03,10
0302.74.00,Anguilas (Anguilla spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Anguilas (Anguilla spp.)",03,10
0302.79.00,Los demás,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás",03,10
0302.81.00,Cazones y demás escualos,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Cazones y demás escualos",03,10
0302.82.00,Rayas (Rajidae),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Rayas (Rajidae)",03,10
0302.83.10,Merluzas negras (Dissostichus eleginoides),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Austromerluzas antárticas y merluzas negras (austromerluzas negras, bacalaos de profundidad, nototenias negras)* (Dissostichus spp.) > Merluzas negras (Dissostichus eleginoides)",03,10
0302.83.20,Austromerluzas antárticas (Dissostichus mawsoni),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Austromerluzas antárticas y merluzas negras (austromerluzas negras, bacalaos de profundidad, nototenias negras)* (Dissostichus spp.) > Austromerluzas antárticas (Dissostichus mawsoni)",03,10
0302.84.00,Róbalos (Dicentrarchus spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Róbalos (Dicentrarchus spp.)",03,10
0302.85.00,"Sargos (Doradas, Espáridos)* (Sparidae)","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Sargos (Doradas, Espáridos)* (Sparidae)",03,10
0302.89.10,Pargos (Lutjanus purpureus),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Pargos (Lutjanus purpureus)",03,10
0302.89.21,Chernas (Polyprion americanus),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Chernas (Polyprion americanus), meros (Acanthistius spp.), esturiones (Acipenser baerii) y pejerreyes (Atherina spp.) > Chernas (Polyprion americanus)",03,10
0302.89.22,Meros (Acanthistius spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Chernas (Polyprion americanus), meros (Acanthistius spp.), esturiones (Acipenser baerii) y pejerreyes (Atherina spp.) > Meros (Acanthistius spp.)",03,10
0302.89.23,Esturiones (Acipenser baerii),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Chernas (Polyprion americanus), meros (Acanthistius spp.), esturiones (Acipenser baerii) y pejerreyes (Atherina spp.) > Esturiones (Acipenser baerii)",03,10
0302.89.24,Pejerreyes (Atherina spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Chernas (Polyprion americanus), meros (Acanthistius spp.), esturiones (Acipenser baerii) y pejerreyes (Atherina spp.) > Pejerreyes (Atherina spp.)",03,10
0302.89.31,Sábalos (Prochilodus spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Sábalos (Prochilodus spp.)",03,10
0302.89.32,"Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)",03,10
0302.89.33,Surubíes (Pseudoplatystoma spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Surubíes (Pseudoplatystoma spp.)",03,10
0302.89.34,Tarariras (Hoplias malabaricus & H. cf. lacerdae),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Tarariras (Hoplias malabaricus & H. cf. lacerdae)",03,10
0302.89.35,Bogas (Leporinus spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Bogas (Leporinus spp.)",03,10
0302.89.36,Lisas (Mugil spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Lisas (Mugil spp.)",03,10
0302.89.37,Arapaimas (Arapaima gigas),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Arapaimas (Arapaima gigas)",03,10
0302.89.38,Pescadillas (Cynoscion spp.),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > Sábalos (Prochilodus spp.), tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.), tarariras (Hoplias malabaricus & H. cf. lacerdae), bogas (Leporinus spp.), lisas (Mugil spp.), arapaimas (Arapaima gigas) y pescadillas (Cynoscion spp.) > Pescadillas (Cynoscion spp.)",03,10
0302.89.41,«Piramutabas» (Brachyplatystoma vaillantii),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus), tambaquíes (Colossoma macropomum) y tambacúes (híbridos de tambaquíes y pacúes) > «Piramutabas» (Brachyplatystoma vaillantii)",03,10
0302.89.42,Douradas (Brachyplatystoma flavicans),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus), tambaquíes (Colossoma macropomum) y tambacúes (híbridos de tambaquíes y pacúes) > Douradas (Brachyplatystoma flavicans)",03,10
0302.89.43,Pacúes (Piaractus mesopotamicus),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus), tambaquíes (Colossoma macropomum) y tambacúes (híbridos de tambaquíes y pacúes) > Pacúes (Piaractus mesopotamicus)",03,10
0302.89.44,Tambaquíes (Colossoma macropomum),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus), tambaquíes (Colossoma macropomum) y tambacúes (híbridos de tambaquíes y pacúes) > Tambaquíes (Colossoma macropomum)",03,10
0302.89.45,Tambacúes (híbridos de tambaquíes y pacúes),"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás > «Piramutabas» (Brachyplatystoma vaillantii), douradas (Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus), tambaquíes (Colossoma macropomum) y tambacúes (híbridos de tambaquíes y pacúes) > Tambacúes (híbridos de tambaquíes y pacúes)",03,10
0302.89.90,Los demás,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás",03,10
0302.91.00,"Hígados, huevas y lechas","Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Hígados, huevas y lechas",03,10
0302.92.00,Aletas de tiburón,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Aletas de tiburón",03,10
0302.99.00,Los demás,"Pescado fresco o refrigerado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás",03,10
0303.11.00,Salmones rojos (Oncorhynchus nerka),"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Salmones rojos (Oncorhynchus nerka)",03,10
0303.12.00,"Los demás salmones del Pacífico (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus)","Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás salmones del Pacífico (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou y Oncorhynchus rhodurus)",03,10
0303.13.00,Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho),"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho)",03,10
0303.14.00,"Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)","Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)",03,10
0303.19.00,Los demás,"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Los demás",03,10
0303.23.00,Tilapias (Oreochromis spp.),"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Tilapias (Oreochromis spp.)",03,10
0303.24.10,Bagres de canal (Ictalurus punctatus),"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) > Bagres de canal (Ictalurus punctatus)",03,10
0303.24.90,Los demás,"Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) > Los demás",03,10
0303.25.00,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)","Pescado congelado, excepto los filetes y demás carne de pescado de la partida 03.04. > Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",03,10
